Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Relative Humidity,Pressure,Wind Direction,Wind Speed
2019,1,4,14,0,0.5,-1.6,222,85.85,988,211,0.2
2019,1,4,15,0,2.1,-1,330,79.83,987,221,0.2
2019,1,4,16,0,3,-0.4,315,78.4,986,224,0.2
2019,1,4,17,0,3.6,0.3,324,79.07,985,224,0.2
2019,1,4,18,0,3.8,1.1,309,82.64,984,225,0.2
2019,1,4,19,0,3.5,1.8,197,88.59,984,222,0.2
2019,1,4,20,0,1.9,1.5,126,97.49,984,219,0.1
2019,1,4,21,0,0,0,27,100,984,215,0.1
2019,1,4,22,0,0.1,0.1,0,100,984,213,0.2
2019,1,4,23,0,0,0,0,100,985,212,0.2
2019,1,5,0,0,0.1,0.1,0,100,985,210,0.2
2019,1,5,1,0,0.2,0.2,0,100,984,209,0.2
2019,1,5,2,0,0.2,0.2,0,100,984,209,0.2
2019,1,5,3,0,0.2,0.2,0,100,983,207,0.2
2019,1,5,4,0,0.1,0.1,0,100,983,206,0.1
2019,1,5,5,0,0,0,0,100,982,206,0.1
2019,1,5,6,0,0,0,0,100,982,200,0.1
2019,1,5,7,0,-0.1,-0.1,0,100,981,195,0.1
2019,1,5,8,0,-0.1,-0.1,0,100,980,174,0.1
2019,1,5,9,0,-0.1,-0.1,0,100,979,147,0.1
2019,1,5,10,0,0,0,0,100,978,120,0.1
2019,1,5,11,0,0,0,0,100,977,92,0.1
2019,1,5,12,0,0.3,0.3,0,100,977,79,0.1
2019,1,5,13,0,0.9,0.9,18,100,977,80,0.1
2019,1,5,14,0,1.4,1.4,145,100,976,63,0.2
2019,1,5,15,0,1.7,1.7,36,100,974,45,0.2
2019,1,5,16,0,2.1,2.1,38,100,973,39,0.2
2019,1,5,17,0,2.4,2.3,46,98.95,972,26,0.3
2019,1,5,18,0,2,1.9,33,99.16,971,12,0.3
2019,1,5,19,0,1.6,1.5,35,99.57,971,15,0.3
2019,1,5,20,0,1.2,1.2,21,100,971,18,0.2
2019,1,5,21,0,0.7,0.7,8,100,973,12,0.2
2019,1,5,22,0,0.3,0.3,0,100,974,359,0.2
2019,1,5,23,0,0.3,0.3,0,100,974,343,0.2
2019,1,6,0,0,0.1,0.1,0,100,975,331,0.2
2019,1,6,1,0,0,0,0,100,976,321,0.2
2019,1,6,2,0,-0.3,-0.3,0,100,976,313,0.2
2019,1,6,3,0,-0.5,-0.5,0,100,977,306,0.2
2019,1,6,4,0,-0.5,-0.5,0,100,977,304,0.2
2019,1,6,5,0,-0.7,-0.7,0,100,978,303,0.2
2019,1,6,6,0,-0.8,-0.8,0,100,979,301,0.2
2019,1,6,7,0,-1,-1,0,100,979,298,0.2
2019,1,6,8,0,-1.3,-1.3,0,100,980,293,0.2
2019,1,6,9,0,-1.6,-1.6,0,100,980,282,0.1
2019,1,6,10,0,-1.9,-1.9,0,100,980,269,0.1
2019,1,6,11,0,-2,-2,0,100,981,261,0.2
2019,1,6,12,0,-1.8,-1.8,0,100,982,257,0.2
2019,1,6,13,0,-0.3,-0.5,54,98.28,983,261,0.2
2019,1,6,14,0,1.1,0.5,124,95.79,983,269,0.2
2019,1,6,15,0,2.2,1.3,130,93.54,983,277,0.2
2019,1,6,16,0,2.9,1.5,222,90.56,983,292,0.2
2019,1,6,17,0,3.2,1,295,85.51,983,306,0.3
2019,1,6,18,0,3,0.2,272,81.81,984,310,0.3
2019,1,6,19,0,2.2,-0.6,286,81.91,986,310,0.3
2019,1,6,20,0,1.1,-1.3,119,83.93,987,311,0.3
2019,1,6,21,0,-0.3,-2.3,27,86.25,988,312,0.3
2019,1,6,22,0,-1.3,-3.6,0,84.44,990,315,0.3
2019,1,6,23,0,-2.2,-5.6,0,77.74,992,317,0.4
2019,1,7,0,0,-3.2,-7.4,0,72.48,993,321,0.4
2019,1,7,1,0,-4.2,-8.6,0,71.2,994,323,0.4
2019,1,7,2,0,-5.5,-9.6,0,73.04,995,326,0.4
2019,1,7,3,0,-6.6,-10.6,0,73.04,996,329,0.4
2019,1,7,4,0,-7.4,-11.7,0,71.57,996,330,0.4
2019,1,7,5,0,-8,-12.3,0,71.09,997,329,0.4
2019,1,7,6,0,-8.6,-12.9,0,70.93,998,327,0.3
2019,1,7,7,0,-9.1,-13.5,0,70.29,999,326,0.3
2019,1,7,8,0,-9.7,-14.1,0,70.46,1000,326,0.3
2019,1,7,9,0,-10.5,-14.6,0,71.65,1001,327,0.3
2019,1,7,10,0,-11.2,-15.3,0,71.94,1001,330,0.3
2019,1,7,11,0,-11.8,-15.8,0,72.12,1002,334,0.4
2019,1,7,12,0,-11.9,-16.1,0,71.09,1004,335,0.4
2019,1,7,13,0,-10.4,-15.8,62,64.35,1005,337,0.3
2019,1,7,14,0,-9,-15.7,241,58.28,1005,339,0.3
2019,1,7,15,0,-7.8,-15.3,279,54.99,1005,341,0.3
2019,1,7,16,0,-6.6,-14.6,399,52.88,1004,339,0.3
2019,1,7,17,0,-5.9,-14,402,52.9,1003,337,0.2
2019,1,7,18,0,-5.5,-13.2,318,54.55,1003,338,0.2
2019,1,7,19,0,-5.3,-12.6,267,56.52,1003,345,0.2
2019,1,7,20,0,-5.6,-11.5,141,62.9,1002,350,0.1
2019,1,7,21,0,-6.3,-8.8,17,82.22,1002,358,0.1
2019,1,7,22,0,-6.4,-8.5,0,84.76,1002,24,0.2
2019,1,7,23,0,-6.5,-8.6,0,85.35,1002,58,0.2
2019,1,8,0,0,-6.6,-8.7,0,85.14,1001,94,0.2
2019,1,8,1,0,-6.5,-8.9,0,82.74,1001,117,0.2
2019,1,8,2,0,-6.2,-8.8,0,81.81,1000,137,0.1
2019,1,8,3,0,-6.1,-8.6,0,82.52,1000,144,0.1
2019,1,8,4,0,-6,-8.4,0,83.16,999,140,0.1
2019,1,8,5,0,-5.8,-8.1,0,83.75,999,135,0.1
2019,1,8,6,0,-5.7,-7.7,0,85.99,999,132,0.2
2019,1,8,7,0,-5.5,-7.1,0,88.44,998,134,0.2
2019,1,8,8,0,-5.1,-6.4,0,90.57,997,141,0.2
2019,1,8,9,0,-4.6,-5.6,0,92.84,996,146,0.2
2019,1,8,10,0,-4.2,-4.7,0,96.09,994,151,0.2
2019,1,8,11,0,-3.5,-3.8,0,98.09,994,160,0.2
2019,1,8,12,0,-2.4,-2.4,0,100,993,179,0.2
2019,1,8,13,0,-0.7,-0.7,18,99.93,992,188,0.3
2019,1,8,14,0,0.5,0.5,89,99.69,992,189,0.2
2019,1,8,15,0,1,1,19,100,990,187,0.2
2019,1,8,16,0,1.3,1.3,40,100,989,184,0.2
2019,1,8,17,0,1.5,1.5,80,100,987,166,0.1
2019,1,8,18,0,1.6,1.6,52,100,986,146,0.1
2019,1,8,19,0,1.5,1.5,69,100,985,136,0.1
2019,1,8,20,0,1.2,1.2,28,100,984,131,0.1
2019,1,8,21,0,0.9,0.9,12,100,983,124,0.1
2019,1,8,22,0,0.8,0.8,0,100,982,117,0.1
2019,1,8,23,0,0.7,0.7,0,100,981,113,0.1
2019,1,9,0,0,0.5,0.5,0,100,980,119,0.1
2019,1,9,1,0,0.4,0.4,0,100,979,150,0.2
2019,1,9,2,0,0.3,0.3,0,100,977,190,0.1
2019,1,9,3,0,0.5,0.5,0,100,976,211,0.1
2019,1,9,4,0,0.6,0.6,0,100,975,215,0.1
2019,1,9,5,0,0.7,0.7,0,100,973,216,0.1
2019,1,9,6,0,0.6,0.6,0,100,972,205,0.1
2019,1,9,7,0,0.6,0.6,0,100,970,165,0.1
2019,1,9,8,0,0.5,0.5,0,100,969,177,0.1
2019,1,9,9,0,-0.2,-0.2,0,100,968,190,0.1
2019,1,9,10,0,0,0,0,100,967,209,0.2
2019,1,9,11,0,0.6,0.6,0,100,967,248,0.3
2019,1,9,12,0,0.6,0.6,0,100,968,264,0.4
2019,1,9,13,0,1,0.7,19,98.2,968,266,0.5
2019,1,9,14,0,1.7,0.9,144,94.67,969,266,0.5
2019,1,9,15,0,2.1,0.9,255,91.87,968,268,0.5
2019,1,9,16,0,2.2,0.8,307,90.62,968,271,0.5
2019,1,9,17,0,2.1,0.8,287,91.04,968,275,0.5
2019,1,9,18,0,2.1,0.7,298,90.38,969,279,0.5
2019,1,9,19,0,1.8,0.3,255,89.58,969,281,0.5
2019,1,9,20,0,1.2,-0.2,75,90.21,970,282,0.5
2019,1,9,21,0,0.4,-0.6,55,93.28,971,281,0.4
2019,1,9,22,0,0.1,-1,0,92.59,971,280,0.4
2019,1,9,23,0,-0.5,-1.7,0,91.72,972,278,0.5
2019,1,10,0,0,-1.2,-2.5,0,90.62,972,277,0.4
2019,1,10,1,0,-1.7,-3.2,0,89.4,972,276,0.4
2019,1,10,2,0,-2.1,-3.7,0,88.95,972,276,0.4
2019,1,10,3,0,-2.3,-4,0,88.36,972,276,0.4
2019,1,10,4,0,-2.5,-4.1,0,88.44,972,275,0.4
2019,1,10,5,0,-2.5,-4.3,0,87.75,972,276,0.4
2019,1,10,6,0,-2.5,-4.3,0,87.61,972,276,0.4
2019,1,10,7,0,-2.5,-4.2,0,87.86,971,277,0.4
2019,1,10,8,0,-2.5,-4.2,0,88.32,971,279,0.4
2019,1,10,9,0,-2.5,-4.1,0,88.68,971,282,0.4
2019,1,10,10,0,-2.4,-4.1,0,87.81,972,288,0.4
2019,1,10,11,0,-2.5,-4.3,0,87.52,973,293,0.4
2019,1,10,12,0,-2.6,-4.5,0,87.01,973,295,0.4
2019,1,10,13,0,-2.2,-4.5,45,84.07,974,297,0.4
2019,1,10,14,0,-2,-4.9,112,80.47,975,301,0.4
2019,1,10,15,0,-2,-5.4,151,77.35,975,304,0.4
2019,1,10,16,0,-2.3,-6,130,75.86,975,305,0.5
2019,1,10,17,0,-2.5,-6.4,154,74.32,975,306,0.5
2019,1,10,18,0,-2.7,-6.8,151,73.66,976,307,0.5
2019,1,10,19,0,-3.1,-7,299,74.61,977,306,0.5
2019,1,10,20,0,-3.7,-7.2,211,76.83,978,305,0.4
2019,1,10,21,0,-4.5,-7.5,28,79.73,979,304,0.4
2019,1,10,22,0,-5.1,-7.9,0,80.8,981,304,0.4
2019,1,10,23,0,-5.6,-8.6,0,79.67,982,306,0.4
2019,1,11,0,0,-6.3,-9.2,0,79.64,982,306,0.4
2019,1,11,1,0,-6.9,-9.8,0,79.85,983,307,0.4
2019,1,11,2,0,-7.4,-10.3,0,79.66,984,307,0.4
2019,1,11,3,0,-7.8,-10.8,0,79.03,984,306,0.4
2019,1,11,4,0,-8.1,-11.2,0,78.31,985,305,0.4
2019,1,11,5,0,-8.5,-11.6,0,78.41,986,304,0.4
2019,1,11,6,0,-8.9,-12,0,78.51,986,303,0.4
2019,1,11,7,0,-9.2,-12.3,0,78.04,987,303,0.4
2019,1,11,8,0,-9.6,-12.7,0,78.17,988,302,0.4
2019,1,11,9,0,-9.9,-13,0,77.86,988,301,0.4
2019,1,11,10,0,-10.3,-13.4,0,78.3,989,301,0.4
2019,1,11,11,0,-10.7,-13.7,0,78.78,990,301,0.4
2019,1,11,12,0,-10.8,-13.9,0,78.11,991,299,0.4
2019,1,11,13,0,-10,-13.8,91,73.88,992,299,0.4
2019,1,11,14,0,-8.8,-13.5,243,68.79,993,300,0.5
2019,1,11,15,0,-7.8,-13.1,370,65.67,994,300,0.5
2019,1,11,16,0,-6.9,-12.9,449,62.57,993,301,0.5
2019,1,11,17,0,-6.3,-12.7,362,60.69,993,302,0.5
2019,1,11,18,0,-6.3,-12.6,312,61.17,994,303,0.5
2019,1,11,19,0,-6.7,-12.7,316,62.52,994,303,0.5
2019,1,11,20,0,-7.7,-13,140,65.85,995,305,0.4
2019,1,11,21,0,-9.2,-13.5,44,70.77,996,309,0.4
2019,1,11,22,0,-10.2,-14.2,0,72.31,998,311,0.4
2019,1,11,23,0,-11.1,-15,0,72.9,999,313,0.4
2019,1,12,0,0,-11.8,-15.6,0,73.58,1000,314,0.3
2019,1,12,1,0,-12.3,-16.1,0,73.38,1000,314,0.3
2019,1,12,2,0,-12.7,-16.5,0,73.42,1001,313,0.3
2019,1,12,3,0,-13,-16.8,0,73.43,1001,311,0.3
2019,1,12,4,0,-13.3,-17,0,73.83,1002,312,0.3
2019,1,12,5,0,-13.5,-17.1,0,74.42,1002,313,0.3
2019,1,12,6,0,-13.6,-17,0,75.69,1002,311,0.3
2019,1,12,7,0,-13.6,-16.8,0,76.8,1003,303,0.3
2019,1,12,8,0,-13.8,-16.6,0,79.3,1003,297,0.3
2019,1,12,9,0,-13.9,-16.4,0,81.61,1004,291,0.2
2019,1,12,10,0,-14,-16.2,0,83.35,1004,291,0.2
2019,1,12,11,0,-13.9,-16.1,0,83.53,1005,292,0.2
2019,1,12,12,0,-13.3,-15.7,0,81.84,1005,294,0.2
2019,1,12,13,0,-11.2,-15.7,83,69.47,1006,304,0.2
2019,1,12,14,0,-9.2,-15.5,209,60.25,1006,314,0.3
2019,1,12,15,0,-7.5,-14.7,263,56.51,1006,313,0.3
2019,1,12,16,0,-6.1,-13.5,426,55.64,1005,308,0.3
2019,1,12,17,0,-5.1,-12.5,473,56.14,1004,303,0.3
2019,1,12,18,0,-4.6,-11.6,441,57.94,1004,302,0.3
2019,1,12,19,0,-4.8,-11.1,355,61.56,1004,302,0.3
2019,1,12,20,0,-5.7,-10.6,225,68.34,1004,302,0.2
2019,1,12,21,0,-8.1,-10.5,75,83.03,1005,302,0.2
2019,1,12,22,0,-9.1,-10.9,0,86.63,1005,305,0.2
2019,1,12,23,0,-9.6,-11.2,0,87.86,1005,309,0.2
2019,1,13,0,0,-10.3,-11.7,0,89.3,1005,312,0.2
2019,1,13,1,0,-10.9,-12.2,0,89.96,1005,318,0.2
2019,1,13,2,0,-10.9,-12.4,0,88.57,1005,325,0.2
2019,1,13,3,0,-10.7,-12.5,0,86.94,1005,326,0.2
2019,1,13,4,0,-10.5,-12.5,0,84.9,1005,328,0.2
2019,1,13,5,0,-10.3,-12.8,0,81.8,1005,344,0.2
2019,1,13,6,0,-10.4,-13.6,0,77.46,1005,355,0.2
2019,1,13,7,0,-10.6,-14,0,76.17,1005,354,0.2
2019,1,13,8,0,-10.9,-14.6,0,74.31,1004,347,0.2
2019,1,13,9,0,-11.1,-14.7,0,74.47,1004,345,0.2
2019,1,13,10,0,-11.4,-14.7,0,76.57,1004,347,0.2
2019,1,13,11,0,-11.5,-14.7,0,77.13,1004,348,0.2
2019,1,13,12,0,-11.4,-14.8,0,75.85,1005,348,0.2
2019,1,13,13,0,-10.8,-14.9,47,71.56,1005,357,0.2
2019,1,13,14,0,-9.4,-14.4,175,66.75,1005,3,0.2
2019,1,13,15,0,-7.5,-13.5,356,62.22,1004,6,0.2
2019,1,13,16,0,-5.8,-12.4,455,59.75,1003,7,0.2
2019,1,13,17,0,-4.6,-11.4,481,59.05,1003,14,0.2
2019,1,13,18,0,-3.9,-10.6,450,59.86,1002,25,0.2
2019,1,13,19,0,-4,-9.9,363,63.51,1002,34,0.2
2019,1,13,20,0,-5.1,-9.2,231,73.21,1002,40,0.2
2019,1,13,21,0,-7.8,-9.2,72,89.73,1002,43,0.2
2019,1,13,22,0,-8.6,-9.8,0,90.84,1002,44,0.2
2019,1,13,23,0,-8.9,-10.1,0,90.75,1001,43,0.2
2019,1,14,0,0,-9.4,-10.4,0,92.26,1001,39,0.3
2019,1,14,1,0,-9.9,-10.7,0,93.76,1001,36,0.2
2019,1,14,2,0,-10.3,-11,0,94.93,1000,31,0.3
2019,1,14,3,0,-10.6,-11.2,0,95.2,1000,22,0.3
2019,1,14,4,0,-10.5,-11.4,0,93.19,999,15,0.3
2019,1,14,5,0,-10.3,-11.4,0,91.82,999,16,0.3
2019,1,14,6,0,-10.3,-11.4,0,91.79,1000,10,0.3
2019,1,14,7,0,-10.4,-11.5,0,91.3,999,8,0.3
2019,1,14,8,0,-10.5,-11.7,0,90.85,999,8,0.3
2019,1,14,9,0,-11,-12,0,92.65,998,8,0.3
2019,1,14,10,0,-11.4,-12.3,0,93.17,998,6,0.3
2019,1,14,11,0,-11.5,-12.4,0,92.69,998,4,0.3
2019,1,14,12,0,-11.4,-12.6,0,90.81,998,0,0.3
2019,1,14,13,0,-9.8,-11.9,95,84.54,998,2,0.3
2019,1,14,14,0,-7.5,-10.7,120,77.91,998,8,0.3
2019,1,14,15,0,-5.2,-9.3,226,73.04,998,16,0.3
2019,1,14,16,0,-3.5,-8.4,460,68.87,997,21,0.3
2019,1,14,17,0,-2.5,-8.1,486,65.39,996,18,0.3
2019,1,14,18,0,-2,-8.1,444,62.86,995,10,0.3
2019,1,14,19,0,-2.1,-8.1,363,63.59,994,358,0.2
2019,1,14,20,0,-3.4,-7,232,76.21,993,346,0.2
2019,1,14,21,0,-6.3,-7.8,80,89.32,993,334,0.4
2019,1,14,22,0,-7.7,-8.8,0,91.58,993,330,0.4
2019,1,14,23,0,-8.4,-9.3,0,93.1,993,332,0.3
2019,1,15,0,0,-9,-9.7,0,94.37,993,334,0.2
2019,1,15,1,0,-9.5,-10.1,0,95.14,993,333,0.2
2019,1,15,2,0,-9.8,-10.5,0,94.84,993,328,0.2
2019,1,15,3,0,-9.9,-10.7,0,93.62,992,320,0.2
2019,1,15,4,0,-10.1,-10.9,0,93.79,992,314,0.2
2019,1,15,5,0,-10.2,-11,0,93.48,992,313,0.2
2019,1,15,6,0,-10.5,-11.2,0,94.65,992,314,0.2
2019,1,15,7,0,-10.7,-11.3,0,95.13,992,316,0.2
2019,1,15,8,0,-10.9,-11.5,0,95.44,992,317,0.2
2019,1,15,9,0,-11.2,-11.7,0,96.19,992,318,0.2
2019,1,15,10,0,-11.3,-11.9,0,95.6,992,319,0.2
2019,1,15,11,0,-11.4,-12,0,95.31,992,318,0.2
2019,1,15,12,0,-10.8,-11.8,0,92.13,992,316,0.2
2019,1,15,13,0,-8.2,-10.5,55,83.25,993,313,0.2
2019,1,15,14,0,-5.8,-9.3,170,76.32,993,329,0.3
2019,1,15,15,0,-3.8,-8.3,358,71.15,993,335,0.3
2019,1,15,16,0,-2.2,-7.6,357,66.51,993,328,0.3
2019,1,15,17,0,-1.2,-7,334,64.66,992,319,0.3
2019,1,15,18,0,-0.7,-6.4,338,65.32,992,313,0.2
2019,1,15,19,0,-0.9,-5.6,360,70.22,992,308,0.2
2019,1,15,20,0,-2.1,-4.1,151,86.1,992,303,0.1
2019,1,15,21,0,-4.4,-5.1,52,94.71,992,301,0.1
2019,1,15,22,0,-5.5,-6.1,0,95.34,993,304,0.2
2019,1,15,23,0,-6.2,-6.6,0,97.13,993,304,0.3
2019,1,16,0,0,-6.8,-6.9,0,99.06,993,305,0.3
2019,1,16,1,0,-7.2,-7.2,0,99.63,993,304,0.5
2019,1,16,2,0,-7.4,-7.5,0,99.23,993,301,0.6
2019,1,16,3,0,-7.7,-7.7,0,100,992,291,0.7
2019,1,16,4,0,-8,-8,0,100,992,277,0.7
2019,1,16,5,0,-8.4,-8.4,0,100,991,263,0.7
2019,1,16,6,0,-8.9,-8.9,0,100,991,250,0.4
2019,1,16,7,0,-9.1,-9.1,0,100,990,240,0.2
2019,1,16,8,0,-8.8,-8.8,0,100,990,233,0.2
2019,1,16,9,0,-8.4,-8.4,0,100,989,226,0.2
2019,1,16,10,0,-8.1,-8.1,0,100,989,221,0.2
2019,1,16,11,0,-8,-8,0,100,989,219,0.2
2019,1,16,12,0,-7.4,-7.6,0,98.33,989,215,0.3
2019,1,16,13,0,-5.1,-6.1,89,92.36,989,217,0.3
2019,1,16,14,0,-2.7,-4.6,213,86.62,989,225,0.4
2019,1,16,15,0,-1,-4.1,139,79.49,989,242,0.4
2019,1,16,16,0,-0.1,-4.3,242,73.53,988,255,0.4
2019,1,16,17,0,0.4,-4.2,185,71.45,987,265,0.4
2019,1,16,18,0,0.5,-3.7,124,73.24,987,269,0.4
2019,1,16,19,0,0.4,-3.1,83,77.11,987,266,0.4
2019,1,16,20,0,-0.3,-2.6,104,84.42,988,260,0.3
2019,1,16,21,0,-1.3,-2.6,40,91.2,988,258,0.3
2019,1,16,22,0,-1.6,-2.5,0,93.28,989,263,0.3
2019,1,16,23,0,-1.7,-2.9,0,91.65,990,276,0.4
2019,1,17,0,0,-2.2,-4,0,87.54,991,287,0.4
2019,1,17,1,0,-3.1,-5.4,0,84.21,992,290,0.4
2019,1,17,2,0,-4.3,-6.3,0,85.67,993,290,0.3
2019,1,17,3,0,-5.1,-7,0,86.82,994,295,0.3
2019,1,17,4,0,-6,-7.7,0,87.91,995,305,0.3
2019,1,17,5,0,-7,-8.7,0,87.33,996,315,0.3
2019,1,17,6,0,-8,-10.1,0,84.78,997,321,0.3
2019,1,17,7,0,-9,-11.2,0,83.79,998,324,0.3
2019,1,17,8,0,-9.9,-11.9,0,84.98,998,326,0.3
2019,1,17,9,0,-10.6,-12.6,0,85.34,999,327,0.3
2019,1,17,10,0,-11.3,-13.2,0,85.86,1000,331,0.3
2019,1,17,11,0,-11.8,-13.8,0,85.36,1000,337,0.2
2019,1,17,12,0,-11.7,-14,0,82.74,1001,343,0.3
2019,1,17,13,0,-10.2,-15,57,67.75,1002,347,0.3
2019,1,17,14,0,-8.6,-15.7,225,56.33,1003,348,0.3
2019,1,17,15,0,-6.9,-15.7,354,49.36,1003,351,0.3
2019,1,17,16,0,-5.3,-15.7,465,44.02,1002,350,0.2
2019,1,17,17,0,-4,-15.7,435,39.69,1001,347,0.2
2019,1,17,18,0,-3.3,-15.9,444,37.02,1000,350,0.1
2019,1,17,19,0,-3.2,-15.6,286,37.87,1000,357,0
2019,1,17,20,0,-3.9,-12.5,209,51.13,1000,133,0.1
2019,1,17,21,0,-5.3,-11.1,60,63.87,1000,136,0.5
2019,1,17,22,0,-6.6,-9.3,0,80.96,1000,144,0.3
2019,1,17,23,0,-7.3,-9.3,0,85.5,1000,149,0.2
2019,1,18,0,0,-7.8,-9.7,0,86.29,1000,150,0.2
2019,1,18,1,0,-7.8,-9.7,0,86.47,999,152,0.1
