Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Relative Humidity,Pressure,Wind Direction,Wind Speed
2020,4,5,23,0,8.3,7.7,7,95.95,990,208,0.2
2020,4,6,0,0,7.8,7.5,0,97.71,990,212,0.2
2020,4,6,1,0,7.6,7.3,0,98.19,990,219,0.1
2020,4,6,2,0,7.6,7.4,0,98.48,990,239,0.1
2020,4,6,3,0,7.3,7.3,0,100,989,254,0.1
2020,4,6,4,0,6.5,6.5,0,100,989,276,0.1
2020,4,6,5,0,5.8,5.8,0,100,989,298,0.1
2020,4,6,6,0,5.5,5.5,0,100,989,315,0.1
2020,4,6,7,0,5.1,5.1,0,100,989,326,0.2
2020,4,6,8,0,4.4,4.4,0,100,990,327,0.1
2020,4,6,9,0,4.2,4.2,0,100,990,330,0.1
2020,4,6,10,0,3.7,3.7,0,100,990,332,0.1
2020,4,6,11,0,4.5,3.4,79,92.67,991,334,0.2
2020,4,6,12,0,6.4,2.2,276,74.48,991,341,0.2
2020,4,6,13,0,8.4,0.1,482,55.9,991,344,0.2
2020,4,6,14,0,10,-1.1,661,45.85,991,341,0.2
2020,4,6,15,0,11.5,-1.5,800,40.38,991,334,0.2
2020,4,6,16,0,12.8,-1.4,878,37.41,990,324,0.2
2020,4,6,17,0,13.6,-1,897,36.56,989,311,0.2
2020,4,6,18,0,13.9,-0.4,854,37.53,988,301,0.2
2020,4,6,19,0,13.6,0.5,749,40.85,987,297,0.2
2020,4,6,20,0,12.8,1.7,596,46.94,987,296,0.2
2020,4,6,21,0,11.7,3.4,409,56.8,987,296,0.1
2020,4,6,22,0,9.1,4.9,208,74.77,987,296,0.1
2020,4,6,23,0,6.3,3.8,34,83.85,988,301,0.1
2020,4,7,0,0,6.1,3.2,0,81.67,988,305,0.2
2020,4,7,1,0,5.2,2.9,0,85.24,988,306,0.2
2020,4,7,2,0,4,2.6,0,90.79,988,306,0.1
2020,4,7,3,0,3.5,2.3,0,92.11,988,306,0.1
2020,4,7,4,0,3,2,0,93.47,988,304,0.1
2020,4,7,5,0,3.2,1.9,0,91.41,987,301,0.1
2020,4,7,6,0,3.3,1.8,0,89.9,987,294,0.1
2020,4,7,7,0,3.6,1.4,0,85.81,987,288,0.1
2020,4,7,8,0,3.3,1.3,0,87.04,987,284,0.1
2020,4,7,9,0,2.9,1.3,0,89.42,987,281,0.1
2020,4,7,10,0,2.3,1.2,0,92.68,987,279,0.1
2020,4,7,11,0,4.3,1.6,79,82.74,987,276,0.1
2020,4,7,12,0,7.2,2,269,69.57,987,284,0.2
2020,4,7,13,0,9.6,1.8,471,58.15,987,301,0.2
2020,4,7,14,0,11.1,1.6,648,52,987,298,0.2
2020,4,7,15,0,12.3,1.7,788,48.46,986,294,0.2
2020,4,7,16,0,13.3,1.9,764,46.1,985,290,0.2
2020,4,7,17,0,14,2.3,888,45.11,984,287,0.2
2020,4,7,18,0,14.4,2.8,842,45.48,983,286,0.2
2020,4,7,19,0,14.6,3.4,740,47.02,982,286,0.2
2020,4,7,20,0,14.3,4.4,475,51.27,982,287,0.2
2020,4,7,21,0,13.6,6,402,59.94,982,289,0.1
2020,4,7,22,0,10.9,8.1,202,83.03,981,290,0.1
2020,4,7,23,0,8.2,5.4,29,82.25,981,283,0.7
2020,4,8,0,0,7.9,4.6,0,79.53,981,267,0.6
2020,4,8,1,0,7.6,4,0,78.17,980,246,0.6
2020,4,8,2,0,7,4,0,81.29,979,229,0.6
2020,4,8,3,0,6.2,4.3,0,87.33,979,224,0.4
2020,4,8,4,0,5.9,4.5,0,90.5,978,233,0.1
2020,4,8,5,0,5.2,4.7,0,96.29,978,243,0.1
2020,4,8,6,0,5,5,0,100,978,283,0.1
2020,4,8,7,0,5,5,0,100,977,337,0.1
2020,4,8,8,0,4.6,4.6,0,100,975,33,0.1
2020,4,8,9,0,4.5,4.5,0,100,974,66,0.2
2020,4,8,10,0,4.7,4.7,0,100,974,63,0.2
2020,4,8,11,0,5.2,5.1,19,98.97,973,45,0.1
2020,4,8,12,0,5.6,5.2,19,97.19,973,34,0.2
2020,4,8,13,0,6,4.9,43,92.44,974,31,0.2
2020,4,8,14,0,7.6,4.7,75,82.02,974,42,0.2
2020,4,8,15,0,9.2,4.7,197,73.56,975,41,0.2
2020,4,8,16,0,9.7,4.7,289,71.24,975,38,0.2
2020,4,8,17,0,10.3,4.8,410,68.53,975,35,0.2
2020,4,8,18,0,11.1,4.8,641,64.97,975,31,0.1
2020,4,8,19,0,11.7,4.7,249,62.3,975,21,0.1
2020,4,8,20,0,11.8,4.8,135,62.13,975,358,0.1
2020,4,8,21,0,11.3,5.6,70,67.95,975,316,0
2020,4,8,22,0,9.9,7.8,105,86.65,976,191,0.2
2020,4,8,23,0,7.2,6.2,8,93.67,976,198,0.3
2020,4,9,0,0,6.4,6,0,97.47,977,223,0.1
2020,4,9,1,0,6,5.8,0,98.95,977,233,0.1
2020,4,9,2,0,5.6,5.6,0,100,977,235,0.1
2020,4,9,3,0,4.9,4.9,0,100,977,239,0.1
2020,4,9,4,0,4,4,0,100,977,237,0.1
2020,4,9,5,0,3.4,3.4,0,100,976,226,0.2
2020,4,9,6,0,3.6,3.6,0,100,976,216,0.2
2020,4,9,7,0,3.8,3.8,0,100,975,193,0.2
2020,4,9,8,0,3.8,3.8,0,100,975,192,0.1
2020,4,9,9,0,4.2,4.2,0,100,975,186,0.1
2020,4,9,10,0,4.4,4.4,0,100,974,176,0.1
2020,4,9,11,0,4.8,4.6,21,98.34,973,170,0.1
2020,4,9,12,0,5.5,5,59,96.41,972,165,0.2
2020,4,9,13,0,6.4,5.5,71,93.67,970,159,0.2
2020,4,9,14,0,7.1,5.8,90,91.44,968,156,0.2
2020,4,9,15,0,7.5,5.9,100,89.3,965,143,0.3
2020,4,9,16,0,8,5.8,91,85.83,963,153,0.3
2020,4,9,17,0,8.4,6.1,47,85.22,962,168,0.3
2020,4,9,18,0,9.3,7.1,34,86.16,961,189,0.3
2020,4,9,19,0,9.2,7.9,58,91.52,960,219,0.2
2020,4,9,20,0,8.9,7.2,27,89.28,960,280,0.2
2020,4,9,21,0,7.9,4.7,27,80.29,961,293,0.3
2020,4,9,22,0,6.4,2.6,151,76.43,962,288,0.4
2020,4,9,23,0,4.7,1.1,22,77.29,963,287,0.3
2020,4,10,0,0,3.5,0.1,0,78.17,964,284,0.3
2020,4,10,1,0,2.7,-0.4,0,79.98,964,282,0.3
2020,4,10,2,0,2.2,-0.8,0,80.84,964,281,0.3
2020,4,10,3,0,1.7,-1.1,0,81.93,964,280,0.3
2020,4,10,4,0,1.3,-1.2,0,83.39,964,276,0.2
2020,4,10,5,0,0.9,-1.2,0,85.79,964,273,0.2
2020,4,10,6,0,0.5,-1.1,0,88.72,964,267,0.2
2020,4,10,7,0,0.4,-1.1,0,89.87,964,262,0.2
2020,4,10,8,0,0.6,-0.9,0,89.63,963,262,0.2
2020,4,10,9,0,0.6,-0.8,0,90.2,963,260,0.2
2020,4,10,10,0,0.5,-0.9,0,90.51,964,259,0.2
2020,4,10,11,0,1.3,-0.9,44,85.21,964,263,0.3
2020,4,10,12,0,2.7,-1.3,148,74.9,964,265,0.3
2020,4,10,13,0,3.9,-1.6,265,67.25,964,267,0.3
2020,4,10,14,0,5,-1.7,648,62.01,963,267,0.3
2020,4,10,15,0,5.9,-1.6,463,58.78,963,266,0.3
2020,4,10,16,0,6.1,-1.4,209,58.44,963,268,0.3
2020,4,10,17,0,6,-1.1,306,60.4,963,270,0.3
2020,4,10,18,0,5.7,-0.5,563,64.5,964,273,0.3
2020,4,10,19,0,5.2,0.3,297,70.84,964,277,0.3
2020,4,10,20,0,4.7,1.2,265,77.92,966,282,0.3
2020,4,10,21,0,4.4,1.5,174,81.25,968,293,0.3
2020,4,10,22,0,4,1.4,89,83.29,969,300,0.2
2020,4,10,23,0,3.3,1.3,24,86.81,971,300,0.2
2020,4,11,0,0,2.9,1.3,0,88.95,973,298,0.2
2020,4,11,1,0,2.6,1.2,0,90.3,975,297,0.2
2020,4,11,2,0,2.3,1,0,91.43,976,295,0.2
2020,4,11,3,0,2,0.9,0,92.44,977,293,0.2
2020,4,11,4,0,1.8,0.7,0,92.42,977,289,0.2
2020,4,11,5,0,1.4,0.4,0,93.37,978,286,0.2
2020,4,11,6,0,1,0.2,0,94.06,978,280,0.2
2020,4,11,7,0,0.6,-0.1,0,94.87,979,277,0.2
2020,4,11,8,0,0.2,-0.4,0,95.46,979,276,0.2
2020,4,11,9,0,-0.1,-0.8,0,95.36,980,276,0.2
2020,4,11,10,0,-0.3,-1,0,94.79,981,275,0.2
2020,4,11,11,0,1,-1,99,86.58,982,273,0.2
2020,4,11,12,0,2.7,-1.7,298,72.95,983,281,0.2
2020,4,11,13,0,3.9,-2.8,440,61.8,983,286,0.3
2020,4,11,14,0,5,-3.3,619,55.14,983,287,0.3
2020,4,11,15,0,5.8,-3.3,514,51.86,983,287,0.3
2020,4,11,16,0,6.8,-3.1,679,49.15,983,287,0.3
2020,4,11,17,0,7.2,-2.9,762,48.7,983,287,0.3
2020,4,11,18,0,7.6,-2.7,765,48.15,983,288,0.3
2020,4,11,19,0,7.7,-2.4,654,48.68,983,288,0.3
2020,4,11,20,0,7.4,-2.1,381,50.78,984,289,0.3
2020,4,11,21,0,6.7,-1.8,334,54.59,985,290,0.2
2020,4,11,22,0,5.3,-1.3,188,62.6,986,291,0.2
2020,4,11,23,0,3,-1,44,75.22,987,294,0.1
2020,4,12,0,0,1.8,-1.2,0,80.73,988,300,0.1
2020,4,12,1,0,0.4,-1.5,0,87.38,989,301,0.1
2020,4,12,2,0,-0.9,-2.1,0,91.81,990,297,0.1
2020,4,12,3,0,-1.7,-2.6,0,93.42,991,292,0.1
2020,4,12,4,0,-2.3,-3.1,0,94.16,992,290,0.1
2020,4,12,5,0,-2.8,-3.6,0,93.88,992,284,0.2
2020,4,12,6,0,-3,-4,0,92.81,993,275,0.4
2020,4,12,7,0,-2.8,-4.1,0,90.69,994,264,0.4
2020,4,12,8,0,-2.5,-4,0,89.36,994,244,0.4
2020,4,12,9,0,-2.6,-3.8,0,91.21,995,226,0.3
2020,4,12,10,0,-2,-2.9,0,93.25,996,216,0.1
2020,4,12,11,0,1.3,-1.5,86,81.64,996,212,0.1
2020,4,12,12,0,3.7,-1.3,299,69.67,996,196,0.1
2020,4,12,13,0,6.3,-1,496,59.73,997,195,0.1
2020,4,12,14,0,8,-0.6,625,54.61,997,198,0.1
2020,4,12,15,0,9.6,-0.1,720,50.96,996,197,0.2
2020,4,12,16,0,10.7,0.7,711,49.86,996,194,0.2
2020,4,12,17,0,12,1.3,623,47.82,996,193,0.2
2020,4,12,18,0,12.4,1.8,828,48.4,996,193,0.2
2020,4,12,19,0,12.3,2.5,555,51.08,995,190,0.2
2020,4,12,20,0,11.8,3.3,273,56.02,995,184,0.2
2020,4,12,21,0,11,4.4,176,63.8,994,178,0.2
2020,4,12,22,0,9.5,5.5,99,76.06,994,178,0.2
2020,4,12,23,0,7.7,5.9,26,88.11,995,180,0.1
2020,4,13,0,0,6.7,5.9,0,94.67,994,172,0.1
2020,4,13,1,0,6,6,0,100,994,173,0.1
2020,4,13,2,0,6,6,0,100,994,177,0.1
2020,4,13,3,0,6.6,6.6,0,100,993,178,0.1
2020,4,13,4,0,7.2,7.2,0,100,993,177,0.1
2020,4,13,5,0,7.8,7.8,0,100,992,174,0.1
2020,4,13,6,0,8.2,8.2,0,100,992,175,0.1
2020,4,13,7,0,8.7,8.7,0,100,991,175,0.2
2020,4,13,8,0,9.5,9.5,0,100,990,177,0.2
2020,4,13,9,0,9.9,9.9,0,100,989,176,0.2
2020,4,13,10,0,10.1,10.1,0,100,988,172,0.2
2020,4,13,11,0,10.5,10.5,14,99.94,987,170,0.2
2020,4,13,12,0,11.4,11.1,9,98.36,986,165,0.3
2020,4,13,13,0,12.2,11.8,20,97.33,984,169,0.3
2020,4,13,14,0,12.9,12.3,40,96.13,983,173,0.3
2020,4,13,15,0,13.6,12.7,106,94.58,982,174,0.3
2020,4,13,16,0,14.3,13,113,91.88,980,171,0.4
2020,4,13,17,0,14.2,13,79,92.26,977,170,0.4
2020,4,13,18,0,14.3,13.2,66,92.88,975,175,0.4
2020,4,13,19,0,14.4,13.4,48,93.51,973,172,0.4
2020,4,13,20,0,14.2,13.2,31,93.92,972,178,0.4
2020,4,13,21,0,14.2,13.3,18,94.49,971,188,0.4
2020,4,13,22,0,14.3,13.9,39,97.34,971,204,0.3
2020,4,13,23,0,15,14.7,10,98.2,973,221,0.3
2020,4,14,0,0,14.9,14.4,0,96.67,976,244,0.2
2020,4,14,1,0,13.3,12.2,0,93.22,979,266,0.2
2020,4,14,2,0,11.2,9.8,0,90.92,981,277,0.2
2020,4,14,3,0,9.5,8,0,90.08,982,279,0.2
2020,4,14,4,0,8.2,6.4,0,88.65,984,281,0.2
2020,4,14,5,0,7.1,5.1,0,87.41,984,285,0.2
2020,4,14,6,0,6.1,4.1,0,86.74,985,291,0.2
2020,4,14,7,0,5.2,3.1,0,86.18,986,296,0.2
2020,4,14,8,0,4.3,2.1,0,85.68,987,302,0.2
2020,4,14,9,0,3.4,1.3,0,85.88,988,307,0.2
2020,4,14,10,0,2.9,0.7,0,85.49,989,311,0.1
2020,4,14,11,0,4,0.5,112,78.21,990,310,0.1
2020,4,14,12,0,5.5,-0.1,299,67.13,991,311,0.2
2020,4,14,13,0,6.8,-0.8,472,58.6,991,311,0.2
2020,4,14,14,0,8.1,-0.9,677,53.02,991,306,0.2
2020,4,14,15,0,9.7,-0.6,710,48.61,991,298,0.2
2020,4,14,16,0,10.8,-0.1,705,46.85,990,290,0.2
2020,4,14,17,0,11.7,0.4,826,45.76,990,285,0.1
2020,4,14,18,0,12.1,0.7,807,45.67,989,282,0.1
2020,4,14,19,0,12.2,1,476,46.2,988,279,0.1
2020,4,14,20,0,11.6,1.5,362,49.98,988,280,0.1
2020,4,14,21,0,9.9,2.6,334,60.38,989,294,0.1
2020,4,14,22,0,7.7,3.7,187,75.82,989,312,0.1
2020,4,14,23,0,5.7,4.3,41,90.88,988,327,0.1
2020,4,15,0,0,5.3,4.3,0,93,989,318,0.1
2020,4,15,1,0,4.8,4.1,0,95.24,989,314,0.1
2020,4,15,2,0,4.4,3.8,0,95.68,988,307,0.2
2020,4,15,3,0,4.1,3.6,0,96.71,988,305,0.1
2020,4,15,4,0,3.7,3.3,0,97.02,988,304,0.1
2020,4,15,5,0,3.4,2.9,0,96.74,987,305,0.1
2020,4,15,6,0,3.1,2.7,0,97.41,987,314,0.1
2020,4,15,7,0,2.7,2.3,0,97.04,987,332,0.1
2020,4,15,8,0,2.2,1.8,0,97.34,987,337,0
2020,4,15,9,0,1.8,1.3,0,96.59,988,326,0.1
2020,4,15,10,0,1.7,1.1,0,95.76,988,318,0.1
2020,4,15,11,0,2.2,1.1,37,92.45,988,313,0.1
2020,4,15,12,0,3,0.5,90,83.74,987,318,0.1
2020,4,15,13,0,4.2,-1.3,217,67.39,987,328,0.1
2020,4,15,14,0,5.8,-3.1,625,52.72,986,326,0.1
2020,4,15,15,0,7.3,-3.7,691,45.51,986,311,0.1
2020,4,15,16,0,8.4,-3.9,915,41.75,986,294,0.1
2020,4,15,17,0,8.7,-4,936,40.56,985,287,0.2
2020,4,15,18,0,8.6,-3.9,893,40.94,984,286,0.2
2020,4,15,19,0,8,-3.8,791,43.11,984,289,0.2
2020,4,15,20,0,7.1,-3.7,491,46.3,985,292,0.2
2020,4,15,21,0,6.1,-3.5,450,50.13,986,295,0.2
2020,4,15,22,0,4.6,-2.6,243,59.53,986,295,0.1
2020,4,15,23,0,1.7,-1.4,57,80.18,987,297,0.1
2020,4,16,0,0,0.4,-1.6,0,86.31,988,301,0.1
2020,4,16,1,0,-0.5,-2.1,0,88.89,988,305,0.1
2020,4,16,2,0,-0.3,-3.3,0,80.43,988,302,0.6
2020,4,16,3,0,0.4,-4.3,0,70.84,988,264,0.7
2020,4,16,4,0,-0.3,-3.9,0,76.56,987,219,0.8
2020,4,16,5,0,-0.9,-2.2,0,90.57,987,211,0.2
2020,4,16,6,0,-0.1,-1.2,0,92.57,987,223,0.1
2020,4,16,7,0,0.5,-0.5,0,92.98,987,245,0.1
2020,4,16,8,0,0.4,-0.3,0,95.3,987,282,0.1
2020,4,16,9,0,0.1,-0.3,0,96.83,988,306,0.1
2020,4,16,10,0,-0.2,-0.7,0,96.18,989,322,0.1
2020,4,16,11,0,0.3,-1.2,67,89.48,990,332,0.1
2020,4,16,12,0,1.8,-2.8,180,71.49,990,330,0.1
2020,4,16,13,0,3.5,-4.5,364,55.81,990,319,0.1
2020,4,16,14,0,4.7,-5.3,317,48.25,990,304,0.1
2020,4,16,15,0,5.3,-5.8,563,44.48,990,295,0.1
2020,4,16,16,0,6.1,-6.1,723,41.19,989,291,0.2
2020,4,16,17,0,6.4,-6.3,702,39.74,989,290,0.2
2020,4,16,18,0,6,-6.4,647,40.75,989,291,0.2
2020,4,16,19,0,5.3,-6.1,640,43.44,990,293,0.2
2020,4,16,20,0,4.6,-5.9,470,46.55,990,295,0.2
2020,4,16,21,0,3.6,-5.6,274,51.17,991,297,0.2
2020,4,16,22,0,2.5,-5.1,245,57.48,992,296,0.1
2020,4,16,23,0,1,-4.4,50,67.42,993,294,0.1
2020,4,17,0,0,-0.1,-4,0,74.72,994,294,0.1
2020,4,17,1,0,-1,-4,0,79.92,994,294,0.1
2020,4,17,2,0,-1.5,-4.1,0,82.32,994,293,0.1
2020,4,17,3,0,-1.7,-4.2,0,83.14,994,290,0.1
2020,4,17,4,0,-1.7,-4.1,0,83.45,995,285,0.1
2020,4,17,5,0,-1.8,-4,0,84.67,995,282,0.1
2020,4,17,6,0,-2.1,-4,0,86.75,995,281,0.1
2020,4,17,7,0,-2.5,-4,0,89.3,995,278,0.1
2020,4,17,8,0,-3,-4.1,0,91.92,995,269,0.1
2020,4,17,9,0,-3.3,-4.2,0,93.4,996,265,0.1
2020,4,17,10,0,-3.3,-4.2,2,93.37,996,259,0.1
2020,4,17,11,0,-1,-3.8,131,81.3,997,256,0.1
2020,4,17,12,0,1.5,-4.4,333,65.09,997,275,0.1
2020,4,17,13,0,3,-5.1,522,55.19,996,276,0.1
2020,4,17,14,0,3.7,-5.7,561,50.42,996,273,0.1
2020,4,17,15,0,4.8,-5.5,672,47.39,995,270,0.1
2020,4,17,16,0,6.3,-4.9,917,44.49,995,268,0.1
2020,4,17,17,0,7.5,-4.4,922,42.68,993,266,0.1
2020,4,17,18,0,8.4,-3.8,795,41.86,992,261,0.1
2020,4,17,19,0,8.2,-3.1,570,44.7,992,255,0.1
2020,4,17,20,0,7.2,-1.9,396,52.44,991,246,0.1
2020,4,17,21,0,6.2,-0.3,249,63.12,991,234,0.1
2020,4,17,22,0,4.9,0.8,112,74.68,991,227,0.1
2020,4,17,23,0,3.7,1.2,29,83.82,991,224,0.1
2020,4,18,0,0,3,1.7,0,90.86,991,222,0.1
2020,4,18,1,0,2.5,1.8,0,95.46,991,217,0.1
2020,4,18,2,0,2,1.7,0,97.57,991,210,0.1
2020,4,18,3,0,1.3,1.3,0,99.78,990,197,0
2020,4,18,4,0,1,0.9,0,99.19,988,169,0
2020,4,18,5,0,0.6,0.5,0,99.52,987,126,0
2020,4,18,6,0,0.4,0.4,0,99.77,986,98,0
2020,4,18,7,0,0.3,0.3,0,100,984,89,0.1
2020,4,18,8,0,0.2,0.2,0,100,984,74,0.1
2020,4,18,9,0,0.1,0.1,0,100,983,62,0.1
2020,4,18,10,0,0.1,0.1,1,100,983,58,0.1
2020,4,18,11,0,0.1,0.1,31,100,982,55,0.1
2020,4,18,12,0,0.3,0.3,16,99.71,981,48,0.1
2020,4,18,13,0,0.6,0.4,72,98.6,981,45,0.1
2020,4,18,14,0,0.9,0.5,164,97,981,39,0.1
2020,4,18,15,0,1.2,0.6,241,95.47,981,30,0.1
2020,4,18,16,0,1.8,0.6,261,92,981,21,0.1
2020,4,18,17,0,2.5,0.7,190,87.96,981,15,0.1
2020,4,18,18,0,3.6,0.8,72,81.83,980,14,0.1
2020,4,18,19,0,4.5,0.9,142,77.21,980,13,0.1
2020,4,18,20,0,4.6,1,254,77.55,980,8,0.1
2020,4,18,21,0,4.5,1.4,74,80.38,981,360,0.1
2020,4,18,22,0,3.9,2.1,47,88.28,982,345,0.1
2020,4,18,23,0,1,1,12,100,983,329,0.1
2020,4,19,0,0,-0.4,-0.4,0,100,984,316,0.1
2020,4,19,1,0,-1,-1,0,100,984,302,0.1
2020,4,19,2,0,-1.2,-1.2,0,100,985,292,0.1
2020,4,19,3,0,-1.3,-1.3,0,100,985,284,0.1
2020,4,19,4,0,-1.4,-1.4,0,100,985,281,0.1
2020,4,19,5,0,-1.6,-1.6,0,100,985,280,0.1
2020,4,19,6,0,-2.1,-2.1,0,100,985,278,0.1
2020,4,19,7,0,-2.7,-2.7,0,100,986,272,0.1
2020,4,19,8,0,-3.4,-3.4,0,100,986,262,0.1
2020,4,19,9,0,-4.1,-4.1,0,100,986,254,0.2
2020,4,19,10,0,-3.3,-3.5,5,98.64,986,250,0.1
2020,4,19,11,0,-0.2,-1.7,137,89.6,986,243,0.1
2020,4,19,12,0,2.9,-0.2,338,80.01,985,233,0.1
2020,4,19,13,0,5.9,0.4,542,67.99,985,240,0.1
2020,4,19,14,0,8.3,1.3,718,61.17,984,243,0.1
2020,4,19,15,0,10,2.2,856,58.19,983,241,0.1
2020,4,19,16,0,11.4,2.9,935,55.83,982,237,0.1
2020,4,19,17,0,12.3,3.6,951,55.27,981,231,0.1
2020,4,19,18,0,12.8,4.3,904,56.11,980,226,0.1
2020,4,19,19,0,12.7,4.8,797,58.82,980,222,0.1
2020,4,19,20,0,12,5.4,620,63.83,979,216,0.1
2020,4,19,21,0,10.8,6,409,72.21,979,211,0.1
2020,4,19,22,0,9.3,6.2,154,81.03,979,212,0.1
2020,4,19,23,0,8,6.1,41,88.06,979,214,0.1
2020,4,20,0,0,7.4,6.2,0,91.96,980,218,0.1
2020,4,20,1,0,7,6.2,0,94.75,980,221,0.1
2020,4,20,2,0,6.7,6.2,0,96.36,980,226,0.1
2020,4,20,3,0,6.3,6.1,0,98.47,979,230,0.1
2020,4,20,4,0,5.8,5.8,0,100,979,233,0
2020,4,20,5,0,5,5,0,100,979,250,0
2020,4,20,6,0,5.2,5.2,0,100,979,273,0.1
2020,4,20,7,0,4.8,4.8,0,100,980,289,0
2020,4,20,8,0,4.4,4.4,0,100,980,309,0
2020,4,20,9,0,3.9,3.9,0,100,980,320,0
2020,4,20,10,0,3.6,3.6,3,100,980,327,0
2020,4,20,11,0,4.6,3.5,79,92.34,980,343,0.1
2020,4,20,12,0,5.3,1.6,165,77.22,981,1,0.1
2020,4,20,13,0,5.5,-0.1,262,67.35,981,10,0.1
2020,4,20,14,0,5.9,-1,460,61.43,981,23,0.1
2020,4,20,15,0,6.4,-1.5,411,57.16,981,28,0
2020,4,20,16,0,6.9,-1.6,492,54.62,980,32,0.1
2020,4,20,17,0,8,-1.6,473,50.58,979,34,0.1
2020,4,20,18,0,8.3,-1.5,605,49.98,978,35,0.1
2020,4,20,19,0,8.1,-1.2,673,52.01,977,35,0
2020,4,20,20,0,7.8,-0.4,419,56.09,977,39,0
2020,4,20,21,0,7.6,0.8,297,62.28,977,43,0
2020,4,20,22,0,6.2,3.3,165,81.74,977,46,0
2020,4,20,23,0,4.4,1.5,47,81.67,978,66,0.4
2020,4,21,0,0,3.8,0.3,0,77.76,978,85,0.6
2020,4,21,1,0,3,-0.3,0,78.93,978,109,0.7
2020,4,21,2,0,2.1,-0.6,0,82.52,978,134,0.6
2020,4,21,3,0,0.8,-0.7,0,89.69,979,169,0.5
2020,4,21,4,0,-0.5,-0.7,0,98.61,979,197,0.3
2020,4,21,5,0,-1.1,-1.1,0,100,979,199,0.3
2020,4,21,6,0,-1.3,-1.3,0,100,979,196,0.1
2020,4,21,7,0,-0.7,-0.7,0,100,979,190,0
2020,4,21,8,0,0.2,0.2,0,100,979,188,0
2020,4,21,9,0,0.9,0.8,0,99.21,979,183,0
2020,4,21,10,0,1.4,1.1,6,97.97,979,176,0
2020,4,21,11,0,3.2,2.1,137,92.33,978,168,0
2020,4,21,12,0,5.6,3.3,335,85.18,978,169,0.1
2020,4,21,13,0,7.8,4.2,464,78.03,977,173,0.1
2020,4,21,14,0,9.6,4.9,85,72.28,975,175,0.1
2020,4,21,15,0,10.2,5.2,303,71.31,974,176,0.1
2020,4,21,16,0,9.6,5.5,291,75.84,973,175,0.1
2020,4,21,17,0,9.1,6.1,80,81.45,971,176,0.1
2020,4,21,18,0,8.7,6.8,113,88.15,970,179,0.1
2020,4,21,19,0,8.7,7.5,71,92.47,969,182,0.1
2020,4,21,20,0,8.7,7.9,50,94.58,969,192,0.1
2020,4,21,21,0,8.3,7.6,12,95.04,970,224,0
2020,4,21,22,0,7.2,6,22,91.94,971,279,0
2020,4,21,23,0,5.2,3.3,67,87.79,973,309,0.1
2020,4,22,0,0,3.4,0.7,0,82.74,975,308,0.1
2020,4,22,1,0,2.1,-1.4,0,77.89,977,299,0.1
2020,4,22,2,0,0.8,-2.7,0,77.25,977,297,0.1
2020,4,22,3,0,0,-3.4,0,77.83,977,291,0
2020,4,22,4,0,-0.4,-3.6,0,78.78,977,284,0
2020,4,22,5,0,-0.8,-3.7,0,80.81,977,280,0
2020,4,22,6,0,-1,-3.7,0,81.99,978,276,0
2020,4,22,7,0,-1.2,-3.9,0,82.08,978,273,0
2020,4,22,8,0,-1.4,-4.2,0,81.29,979,272,0
2020,4,22,9,0,-1.7,-4.5,0,81,979,272,0
2020,4,22,10,0,-1.8,-4.8,9,79.95,979,273,0
2020,4,22,11,0,-1,-5.1,154,73.85,980,274,0.1
2020,4,22,12,0,-0.1,-5.9,338,65.12,980,280,0.1
2020,4,22,13,0,1,-6.3,427,57.99,981,284,0.1
2020,4,22,14,0,2,-6.5,610,53.29,981,285,0.1
2020,4,22,15,0,3,-6.4,702,49.96,981,284,0.1
2020,4,22,16,0,3.8,-6.2,669,47.94,981,282,0.1
2020,4,22,17,0,4.4,-6.2,900,46.21,981,281,0.1
2020,4,22,18,0,4.9,-6.1,872,44.7,981,281,0.1
2020,4,22,19,0,5,-6.1,808,44.48,981,282,0.1
2020,4,22,20,0,4.8,-6,659,45.33,982,284,0.1
2020,4,22,21,0,4.2,-6,472,47.35,983,285,0.1
2020,4,22,22,0,3,-5.9,253,51.99,984,286,0
2020,4,22,23,0,1.4,-5.4,78,60.5,985,287,0
2020,4,23,0,0,0.1,-5.1,0,67.96,986,287,0
2020,4,23,1,0,-0.6,-5.1,0,71.64,987,285,0
2020,4,23,2,0,-1.1,-5.2,0,73.82,988,283,0
2020,4,23,3,0,-1.6,-5.3,0,75.62,988,283,0
2020,4,23,4,0,-2,-5.6,0,76.46,988,282,0
2020,4,23,5,0,-2.4,-5.8,0,77.55,988,280,0
2020,4,23,6,0,-2.8,-5.9,0,79.14,989,279,0
2020,4,23,7,0,-3.2,-6,0,81.15,989,277,0
2020,4,23,8,0,-4,-6,0,86.22,989,271,0
2020,4,23,9,0,-4.7,-6.2,0,89.48,989,274,0
2020,4,23,10,0,-3.8,-5.9,11,85.25,990,274,0
2020,4,23,11,0,-0.9,-6.3,164,66.74,990,273,0
2020,4,23,12,0,1.6,-8.3,369,47.77,990,290,0
2020,4,23,13,0,3.6,-9,568,39.29,990,283,0
2020,4,23,14,0,5.5,-8.6,694,35.45,990,274,0
2020,4,23,15,0,7.2,-7.7,602,33.83,990,269,0
2020,4,23,16,0,8.7,-6.6,871,33.34,990,265,0
2020,4,23,17,0,9.7,-5.3,763,34.44,989,263,0
